species,age_group,temperature,ph,oxygen,stocking_density,water_source,recent_deaths,death_rate,loss_of_appetite,lethargy,erratic_swimming,isolation,surface_swimming,gasping_for_air,skin_lesions,ulcers,fin_rot,scale_loss,body_swelling,discoloration,eye_cloudiness,excess_mucus,gill_discoloration,rapid_gill_movement,white_spots,fungal_growth,bloody_patches,disease
trout,fingerling,26.818728769201254,9.18888505192747,3.902423500509396,31,cage,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,low_oxygen_stress
nile_perch,juvenile,23.674601483417195,8.39581292066918,6.549077084632288,13,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,25.508549933983904,7.943817423454195,6.260180925227995,48,cage,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,healthy
tilapia,juvenile,22.963822424004803,7.62275627768908,4.892036172444927,47,pond,1,17,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,juvenile,22.296285030497934,7.038148586694711,1.5234784810240132,24,tank,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,low_oxygen_stress
tilapia,adult,26.553448961486698,8.493579749177378,7.287928932522118,16,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
trout,juvenile,22.752291954369962,8.55850441142396,2.169722197865532,38,pond,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,adult,28.796924801486643,5.546977685759639,5.835668809863517,36,pond,1,11,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,parasite_infection
trout,fingerling,28.020434415262716,6.591473824681184,6.17011324819598,12,pond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,26.47795496124544,7.546550154206688,5.9963316618350335,40,tank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,26.868340513279477,6.588505997779411,6.741453716552025,26,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,25.594001354827363,7.854070236396235,6.538361119984778,5,pond,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,25.467276700983668,6.603932803476226,5.096565617877237,44,cage,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,28.934679082422893,6.145024110826988,1.5534415607211067,45,pond,1,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,25.61780103898122,7.145648324504277,2.9638315965889617,38,tank,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,fungal_infection
catfish,adult,24.614544093787686,5.818799999387847,3.366550280847696,17,pond,0,8,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,low_oxygen_stress
nile_perch,fingerling,27.41049820603833,9.125693830468178,2.77147507217039,41,cage,0,15,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,26.112935583804646,5.845003686929049,7.922596039224549,12,pond,1,6,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,fingerling,24.251125726365192,7.907760720580322,6.065994126505016,41,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
catfish,fingerling,24.183773747999677,7.871732445865852,2.826021959516511,19,tank,1,6,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,low_oxygen_stress
trout,juvenile,20.89780874488681,7.3478092807570246,5.876199170419688,32,pond,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,28.514282471808414,5.79292233049939,2.220595712642987,16,tank,0,6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,31.166828024095206,9.885154476103285,7.501963634813335,15,cage,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,poor_water_quality
catfish,adult,29.947847803605136,9.854940176401202,6.316609302194448,23,tank,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,adult,24.15510159118165,8.436570101413034,7.086232849306061,35,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,27.000783226035814,7.17717786006057,5.017999283809546,33,tank,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,adult,20.13304915454485,5.676014589395507,4.368987392663151,20,cage,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
trout,juvenile,27.133238871862837,8.20026870460132,5.028601962152624,12,pond,1,8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,adult,26.60057666391591,8.778466167339678,7.301523494973505,35,cage,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,fungal_infection
nile_perch,fingerling,27.05589546494783,7.041859973747611,3.595468491002669,13,pond,0,6,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,low_oxygen_stress
tilapia,adult,25.78431086137326,8.992008068422473,1.5530682050214049,17,cage,1,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,juvenile,29.295506618161376,6.744828365778435,3.206955097652961,17,cage,1,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,26.63971132045332,7.96818605324997,7.3884358416400815,35,cage,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,23.695305412463743,7.028425349549014,7.066386748429679,48,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,healthy
tilapia,juvenile,27.115336489506124,8.02254655830483,7.924685179387262,7,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,25.932391100823153,8.62925275613736,6.488370279373922,18,pond,1,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,29.146995281650117,8.274343118939719,6.7744774056550545,30,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,21.02295556100251,6.886302016490556,4.899897255366118,47,pond,1,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,25.320840618572007,7.91928787720957,7.672961552550045,29,cage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
catfish,juvenile,23.46305313268104,5.856375252955859,4.012435706898204,14,pond,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,parasite_infection
nile_perch,fingerling,25.740646079001923,6.785522903246365,6.697663667195599,13,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
nile_perch,fingerling,31.469244537153784,6.86565881680533,5.630201845854089,27,cage,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,healthy
catfish,juvenile,19.006857401069915,8.02867976967378,5.037734229116214,44,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,25.61638806477546,7.488412532633739,5.139980258703729,5,pond,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,25.272251062326177,7.961211059738881,5.663891288615227,42,pond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,24.260248913960673,6.675057335793522,6.371800247537603,29,cage,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
trout,fingerling,25.21658446726468,8.140606462975077,5.327495977196347,29,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,23.31109052290138,8.390364276892644,4.511378242406275,10,tank,1,18,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,fingerling,25.541375471626004,5.610400199239455,4.791729816376513,39,tank,0,11,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,27.273349197695186,6.876796487213269,7.358176044343596,36,pond,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,adult,24.148368104340005,5.26708250151638,4.768742375045684,49,tank,1,12,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,poor_water_quality
trout,adult,27.165139733598096,5.918302148167783,4.1374781444978685,10,tank,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,fingerling,22.060414991510097,9.860501477350963,4.661417287724289,13,tank,1,9,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,juvenile,26.59785056382341,7.994358493612524,7.789290715076056,47,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,28.909563604525047,6.574708055654822,7.877425840140865,6,pond,0,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,parasite_infection
trout,fingerling,24.43759390377233,7.143838197437316,5.75135315216864,33,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
nile_perch,juvenile,23.798426680189916,6.520175348123749,5.901213568353595,47,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
catfish,fingerling,28.48659094296257,8.47600452893475,5.408278344864469,22,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,23.357852600471716,8.118817892573215,7.23030645231843,46,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
tilapia,adult,31.497812065538973,8.427811668168976,6.626532687674454,18,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,26.85550461938332,7.280467485410834,5.205008747104431,14,tank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,26.85562799564526,7.433397881130345,3.599396209104966,10,pond,1,10,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,fingerling,26.011315557362526,7.412328061528795,2.8205834613173284,44,pond,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,adult,30.084549054532467,9.937854773569185,6.107363554110063,49,tank,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,27.27694308877096,5.547115422583806,6.213813117444449,18,cage,1,16,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,juvenile,32.66144529528103,8.369310256713572,5.086384972907684,23,tank,0,18,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,fungal_infection
tilapia,fingerling,26.266543846228316,6.286526377372447,3.802507040842849,34,pond,0,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,24.171662173372564,9.165825162139615,6.602059824336115,49,cage,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,adult,28.011731218122286,8.480375203142684,5.6022965501896635,37,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,25.28841260495316,7.598873341450032,6.723585144845397,18,cage,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,24.328957814832172,6.954517252710347,7.453045409735093,40,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,25.67735912669841,7.063917586256828,3.1517913423200445,31,pond,1,9,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,bacterial_infection
catfish,fingerling,26.095190735147114,8.436979534259674,3.04679868768161,19,pond,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,low_oxygen_stress
catfish,fingerling,28.022126367516396,6.543410328334821,5.742457431140245,44,pond,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,healthy
nile_perch,adult,24.33633384763799,7.96617286031567,5.895537868011498,27,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,32.27568362921658,6.580523156310357,5.673003641064635,33,cage,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
catfish,juvenile,29.4560248933084,6.318045031101697,6.898399284564602,11,pond,1,6,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,bacterial_infection
catfish,adult,27.097106197610938,5.087555599835324,6.287984830755473,37,tank,1,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,poor_water_quality
catfish,fingerling,28.892786575945816,6.57110828665634,5.336079063810954,10,cage,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,adult,25.26592206288645,7.998366415248243,7.164256407502255,37,tank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,25.515055576923288,6.502150922298973,5.889507856040908,33,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
tilapia,juvenile,26.978073709217472,6.882639614651892,7.470117133143881,23,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,25.35054946359797,7.839291937092238,7.516946180617169,19,pond,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,27.160558736576245,7.4963093797856795,6.509288197169971,8,cage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,30.01269725686126,9.246920752304433,6.265282854725902,29,tank,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
trout,juvenile,25.507586789303435,6.514694184379444,5.156094428993383,22,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,healthy
catfish,fingerling,32.32650791964481,8.448561037815074,5.169306930434639,9,pond,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,healthy
nile_perch,fingerling,20.629337990301078,7.5435743822053665,5.8543454708241,38,cage,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,healthy
trout,juvenile,27.50186520600432,6.707011136115172,7.424977972300481,5,tank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,21.276233067930182,8.14193129755531,5.746704442174526,39,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,29.208149780557235,5.7813908652764034,2.273205633684128,9,pond,1,10,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,adult,22.611730802751453,8.271529074557662,5.347728589809018,46,pond,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,healthy
catfish,juvenile,23.96975077315363,8.916321963642602,3.5309995027545544,28,cage,1,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,fungal_infection
tilapia,adult,22.448898531380785,7.4372047505347085,7.814471154038031,19,pond,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,parasite_infection
tilapia,fingerling,25.490886138402793,7.393096422622343,7.117679855166972,5,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,healthy
nile_perch,juvenile,23.83913488600762,5.999534684496,3.5782570486794203,33,cage,1,13,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,bacterial_infection
trout,fingerling,22.64410161331834,6.19969898743447,2.6582648201222447,11,pond,1,2,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,fungal_infection
catfish,fingerling,27.249332121266736,9.458479697876877,5.621500814671118,30,pond,1,12,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,fungal_infection
trout,juvenile,31.50000703275043,5.584819730831329,2.06264226470876,45,tank,0,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,poor_water_quality
catfish,adult,27.640581706838564,9.25389955150653,4.186371270222937,7,tank,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,adult,27.756728627156182,6.9418467739289405,3.27691813727453,36,cage,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,fungal_infection
nile_perch,fingerling,23.798495017345886,7.699200661866577,7.612835859221745,7,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,31.355056390465712,6.68247018343228,3.498150405588372,41,cage,1,12,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,fingerling,23.431713414373366,8.115821834821144,7.258181458684639,6,cage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,21.891817925872772,7.127868810774529,6.544238796839197,15,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,27.792441860159006,4.719377505823868,7.436272260794721,19,pond,0,16,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,poor_water_quality
catfish,fingerling,25.30134242024724,8.112931486366199,7.79409815056327,6,tank,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,25.097576245019447,7.316643658383972,7.559265555132152,37,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,healthy
nile_perch,juvenile,24.394890664775083,6.703888270095566,5.1978846094398135,28,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,22.211755770358423,8.984889194999228,7.055838834653987,12,tank,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
tilapia,adult,29.231840938970123,5.956073380210606,6.386326347664108,17,tank,0,17,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,parasite_infection
tilapia,adult,30.913392453362356,7.874699861287003,7.468638774961017,16,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,22.912876307436488,9.1728599403708,6.093957258803078,33,pond,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,poor_water_quality
catfish,adult,26.011013263320518,8.907232365005138,7.898144664540413,23,tank,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,fungal_infection
tilapia,adult,31.024683168085296,6.777045346066462,6.98314744971807,41,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,25.34177314791568,7.606175379742913,3.6641015740080696,42,pond,0,12,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,adult,29.841742852492278,7.300013141345813,5.783173129235398,33,pond,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
tilapia,adult,24.431457918644497,6.622179485963325,6.9651610530235555,35,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,27.443298054943522,4.818980905069732,6.835187495469318,49,cage,0,14,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,poor_water_quality
tilapia,fingerling,29.44103204675515,7.679842534060498,2.6262322091092907,40,pond,1,6,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,juvenile,28.137422585687432,8.82940464474154,2.743915878096202,19,cage,0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,fungal_infection
nile_perch,juvenile,26.205080269879545,8.92190585981205,4.769798087485571,8,cage,1,14,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,bacterial_infection
catfish,adult,25.785049894279194,6.5415841647486666,4.059023695263088,38,pond,1,16,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,bacterial_infection
tilapia,adult,30.392886597732694,7.001077883383257,5.780694256548225,44,cage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,32.089125056373916,7.543712561424011,4.231762499840842,19,tank,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,fingerling,22.742861344311876,8.712003576404037,5.002356518952987,20,tank,1,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,parasite_infection
tilapia,adult,27.996277518182332,5.352115779375739,7.024255607217061,25,pond,0,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,juvenile,26.092995685931744,7.241770961428484,7.3180303521803305,33,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,24.316551379225658,6.576931756662125,7.519824838978655,18,pond,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,25.593152926241792,8.575364560344038,5.2084343007804215,37,pond,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,25.353548267581047,8.294480645293678,7.364612797897584,22,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,healthy
catfish,adult,28.61596021976922,6.537728849505752,6.30149175555501,15,tank,0,16,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,parasite_infection
catfish,adult,29.533658954037037,6.6350968842898705,6.37928277439916,30,tank,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,27.655956152618316,5.963327964730054,2.3390003128896506,26,cage,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,fungal_infection
tilapia,adult,29.272574617129216,9.171266840196347,2.8017214835804576,49,cage,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,31.984290417623246,7.478144192513801,2.6631877452803456,25,tank,1,5,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,bacterial_infection
catfish,adult,21.194981963370775,5.836505930747525,5.352331752116308,42,pond,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,29.767427811128883,7.720944958390187,2.3777989164574347,17,tank,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,low_oxygen_stress
nile_perch,fingerling,23.007793801049782,7.193980664028286,5.938928371036416,18,pond,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,22.994069657753393,8.912203370490573,7.787966945189545,13,pond,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,fungal_infection
nile_perch,fingerling,28.966254961873855,8.491740313002602,2.3176662068540237,44,pond,0,5,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,low_oxygen_stress
tilapia,juvenile,30.457158327010063,5.604282242477766,6.7285416989676925,24,pond,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,30.180919432082717,7.3859133306788545,5.712697579273996,24,pond,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,adult,27.427599992496877,5.712577139065507,5.461423231022722,32,tank,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,parasite_infection
trout,juvenile,29.084613634215184,6.854522225680067,3.321580795885456,46,cage,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,low_oxygen_stress
nile_perch,juvenile,26.959438923712373,7.586387609061903,3.5484147085748283,40,pond,1,16,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,29.147482212047194,8.446703092129045,2.786006301133618,22,tank,0,19,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,low_oxygen_stress
nile_perch,fingerling,24.17483967803847,7.920447059844854,5.734824900850458,19,tank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,24.73100029711115,9.026566422708276,4.593360534383491,33,tank,0,14,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,poor_water_quality
tilapia,fingerling,24.74319329908557,8.345355134124695,4.2797147717951125,35,tank,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,adult,34.9250116291667,7.105978879330311,6.745210453796851,41,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,28.953083078797764,5.876975748271164,5.559275368733324,47,pond,1,18,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,juvenile,29.683310259513153,5.680805369456408,3.621237658599372,26,pond,1,19,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,low_oxygen_stress
tilapia,adult,28.11004185806555,5.557495027323429,3.0449674230077024,43,cage,1,10,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,poor_water_quality
catfish,juvenile,32.11313292144311,7.2605817289116015,6.203285259575716,36,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,healthy
catfish,fingerling,28.261156969874747,7.128695037371901,7.7889211122233135,18,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,27.05696681542445,9.665322798922904,7.804566657188556,40,pond,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,poor_water_quality
trout,juvenile,32.797448245786164,7.427896534342191,5.390544513462848,22,cage,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,fingerling,32.830522897695225,4.677601453284319,2.8477929043189976,9,pond,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,poor_water_quality
